update,rewards_data,total_loss_data,train_loss_out_data
1,11.072187423706055,302.0027648925781,32.746002197265625
2,10.972798347473145,292.5417217254639,30.680898666381836
3,8.43193244934082,283.22951164245603,17.799230575561523
4,6.975644111633301,274.38043479919435,12.35962963104248
5,11.696699142456055,265.922900390625,54.291038513183594
6,14.09036636352539,257.7965612411499,74.94206237792969
7,15.083112716674805,250.04051570892332,148.19952392578125
8,14.56374740600586,242.6665328979492,87.6312255859375
9,7.2553229331970215,235.35433807373047,21.543928146362305
10,7.837093830108643,228.3687177658081,88.71310424804688
11,3.1149909496307373,221.58886642456054,112.87821960449219
12,1.371415615081787,215.0908660888672,86.73283386230469
13,5.052682876586914,208.81268825531004,74.69535827636719
14,1.3580515384674072,202.87882480621337,121.62461853027344
15,6.023435115814209,197.12427368164063,18.421222686767578
16,5.858454704284668,191.57354907989503,37.066410064697266
17,6.200357913970947,186.23909091949463,51.06406784057617
18,15.825118064880371,181.06218338012695,155.70046997070312
19,17.7982177734375,176.1362674713135,132.0010986328125
20,18.75313377380371,171.36783695220947,185.9226531982422
21,3.504685163497925,166.68808021545408,69.98739624023438
22,2.531891107559204,162.02587089538574,55.007442474365234
23,10.370009422302246,157.6949352264404,95.17764282226562
24,10.772958755493164,153.6261110305786,75.4317626953125
25,5.902041912078857,149.4638126373291,32.086082458496094
26,-0.14527451992034912,145.41914100646972,20.290945053100586
27,-0.5732154250144958,141.55511627197268,7.563406944274902
28,-3.209550619125366,137.86498241424562,53.08262252807617
29,4.448527812957764,134.35591754913332,56.15253448486328
30,4.3602399826049805,130.98488273620603,36.596370697021484
31,8.29738998413086,127.73256969451904,123.92318725585938
32,2.798630714416504,124.50050010681151,49.854278564453125
33,1.1938250064849854,121.36943883895873,29.037824630737305
34,6.039844512939453,118.39060335159303,87.74443817138672
35,-3.619137763977051,115.4573956489563,35.09197998046875
36,1.9414362907409668,112.63586483001708,8.538037300109863
37,2.8209285736083984,109.90404243469237,10.22374153137207
38,4.145465850830078,107.39153814315796,24.56605339050293
39,1.891997218132019,104.85443811416626,10.45053482055664
40,8.313409805297852,102.49482030868529,71.78424835205078
41,5.96968936920166,100.16226100921631,48.82475280761719
42,11.791858673095703,97.88019828796388,168.23806762695312
43,2.150801658630371,95.77460880279541,41.58690643310547
44,4.025721073150635,93.5780574798584,13.895816802978516
45,2.6280579566955566,91.51878547668457,9.506160736083984
46,6.914076805114746,89.52312364578248,41.977882385253906
47,7.975356578826904,87.54103708267212,83.81127166748047
48,7.830781936645508,85.62639074325561,83.32551574707031
49,10.018144607543945,83.73291225433348,81.2054443359375
50,5.309992790222168,82.05834817886353,43.46602249145508
51,4.557184219360352,80.31418361663819,25.467769622802734
52,5.814800262451172,78.6878270149231,43.657466888427734
53,8.735000610351562,77.01573209762572,64.47743225097656
54,5.091091156005859,75.34897899627686,45.65480041503906
55,7.146340370178223,73.7346097946167,83.0951156616211
56,14.430440902709961,72.23021802902223,151.56744384765625
57,6.256324768066406,70.834547996521,54.31877899169922
58,1.529801845550537,69.3588399887085,10.138849258422852
59,5.723443031311035,68.04750757217407,41.74001693725586
60,7.074980735778809,66.75450925827028,35.03171157836914
61,4.492712497711182,65.5421055316925,18.924375534057617
62,5.20704460144043,64.23174505233764,25.90291976928711
63,0.5324175357818604,63.07219939231872,21.73069953918457
64,-0.03668773174285889,61.84384112358093,15.374080657958984
65,-2.4435410499572754,60.659636449813846,21.756675720214844
66,-4.64755916595459,59.522708272933954,28.951833724975586
67,-2.917238473892212,58.34783053398132,13.639641761779785
68,-3.9080216884613037,57.26592216491699,10.316649436950684
69,-4.767995834350586,56.193479490280154,9.975194931030273
70,-3.4138057231903076,55.183931016922,7.6815009117126465
71,-2.5428569316864014,54.16966161727905,6.835472583770752
72,-0.8279421329498291,53.28351798057555,26.736501693725586
73,0.8166441321372986,52.36504526138306,46.5153923034668
74,-2.1407310962677,51.52121667861938,10.124763488769531
75,-0.7111517190933228,50.69777016639709,6.826059818267822
76,2.136800765991211,49.88302397727966,10.77574348449707
77,4.583338737487793,49.153593969345096,25.37818145751953
78,4.905247688293457,48.38536095619202,21.452842712402344
79,16.378353118896484,47.67673444747925,160.44546508789062
80,11.302251815795898,47.042134332656865,83.20816040039062
81,6.87476921081543,46.162787437438965,32.74052429199219
82,7.7706732749938965,45.331023311614985,52.100425720214844
83,10.587762832641602,44.683444786071775,89.14783477783203
84,8.746484756469727,44.02913188934326,56.64036178588867
85,11.841310501098633,43.35683097839355,92.57630157470703
86,9.30630874633789,42.669269323349,112.96517944335938
87,12.302909851074219,42.113432979583735,119.00840759277344
88,3.1227309703826904,41.43910312652588,36.21541213989258
89,1.3099758625030518,40.826952600479125,19.423364639282227
90,6.740653038024902,40.21934013366699,33.21450424194336
91,14.49439811706543,39.77334837913513,151.81651306152344
92,8.054681777954102,39.143951416015625,44.72813415527344
93,6.705644607543945,38.626374864578246,26.661640167236328
94,12.411147117614746,38.085006380081175,53.52568054199219
95,10.46761703491211,37.57509789466858,85.06713104248047
96,5.5441179275512695,37.08119974136353,58.49773406982422
97,11.661372184753418,36.63166704177857,96.090576171875
98,6.516300201416016,35.99717450141907,38.58196258544922
99,11.13598346710205,35.56620278358459,103.33224487304688
100,2.839015245437622,35.074458026885985,62.641387939453125
101,7.203762054443359,34.622589635848996,68.11751556396484
102,12.296541213989258,34.114570522308355,94.18706512451172
103,8.018671035766602,33.65905685424805,66.42549133300781
104,9.387825012207031,33.50761904716492,57.71095275878906
105,16.370899200439453,33.087974429130554,133.51461791992188
106,4.724125385284424,32.68621137142181,21.276885986328125
107,10.981603622436523,32.38804244995117,122.71896362304688
108,9.416481971740723,31.945463013648986,134.61422729492188
109,8.045736312866211,31.521556639671324,85.37290954589844
110,10.182524681091309,31.1821611404419,100.80474090576172
111,8.236632347106934,30.848399376869203,124.50308227539062
112,15.86256217956543,30.41355938911438,211.0685272216797
113,6.459927558898926,29.967962312698365,88.51388549804688
114,4.798171520233154,29.62258312702179,49.28874588012695
115,4.220959663391113,29.243164205551146,46.743324279785156
116,1.072495937347412,29.055129694938657,63.17208480834961
117,4.819167137145996,28.727474641799926,72.33171081542969
118,-0.9987435340881348,28.25279974937439,32.48552322387695
119,-1.0902342796325684,27.908987593650814,33.902122497558594
120,3.144716501235962,27.631443572044372,62.22926330566406
121,-0.4185199737548828,27.318040084838866,24.06780242919922
122,2.326817274093628,26.991980600357056,23.442684173583984
123,4.313172340393066,26.648453974723814,54.14081954956055
124,1.0806212425231934,26.33255696296692,19.4554443359375
125,2.7688515186309814,26.062875914573667,66.9732666015625
126,3.0621471405029297,25.75191924571991,96.54385375976562
127,0.6187863349914551,25.548618412017824,116.97440338134766
128,-0.8022620677947998,25.27568576335907,40.795440673828125
129,-0.8025302886962891,24.957309412956235,25.151832580566406
130,-2.232318639755249,24.703717708587646,19.11643409729004
131,-1.5919489860534668,24.424322485923767,9.567983627319336
132,2.004302501678467,24.1985107421875,19.048532485961914
133,1.7933467626571655,23.966231632232667,22.374671936035156
134,6.126887321472168,23.73665382862091,89.93350219726562
135,2.9640650749206543,23.58123505115509,59.79034423828125
136,0.5418059825897217,23.309110713005065,9.87481689453125
137,10.163968086242676,23.090311598777774,78.12642669677734
138,13.243013381958008,22.9494065284729,167.3365478515625
139,12.399312973022461,22.733993196487425,267.80078125
140,-0.33066248893737793,22.53626782894134,46.39385986328125
141,-2.905789852142334,22.31004478931427,42.759273529052734
142,-1.5433661937713623,22.039798641204836,54.928985595703125
143,2.620664119720459,21.770981240272523,53.78369140625
144,3.2380452156066895,21.570727205276487,21.292396545410156
145,9.883782386779785,21.46695625782013,80.45662689208984
146,10.942054748535156,21.303399419784547,69.25286865234375
147,2.82015323638916,21.165361452102662,17.785991668701172
148,-3.509145498275757,20.998330020904543,18.196285247802734
149,-0.3161965608596802,20.920859861373902,109.44822692871094
150,-6.815433502197266,20.66685740947723,75.20843505859375
151,-5.626768112182617,20.464675307273865,43.43944549560547
152,-7.937765598297119,20.351442146301267,67.36256408691406
153,-13.413997650146484,20.071898150444028,101.64702606201172
154,-6.708634376525879,19.856334185600282,42.16197967529297
155,-0.9330780506134033,19.752901434898376,107.14742279052734
156,-0.8815240859985352,19.768912434577942,95.56431579589844
157,-5.093759536743164,19.580018305778506,27.9288330078125
158,-3.364875078201294,19.375432515144347,24.485767364501953
159,-3.2533044815063477,19.192146992683412,12.982998847961426
160,-1.0852099657058716,18.8832745552063,21.534822463989258
161,1.1715729236602783,18.71980895996094,41.59347915649414
162,-0.4178905487060547,18.586678886413573,20.41092300415039
163,3.07611346244812,18.41762323379517,77.90916442871094
164,7.510270118713379,18.29089834690094,110.6170425415039
165,5.639880180358887,18.1955286026001,99.34134674072266
166,6.580160617828369,18.162037038803103,105.86849975585938
167,2.868320941925049,18.110320806503296,24.988361358642578
168,3.177001714706421,17.964443254470826,17.21232032775879
169,9.620835304260254,17.85521981716156,93.86747741699219
170,6.889571189880371,17.72368428707123,44.95356369018555
171,15.32689094543457,17.71752166748047,121.16686248779297
172,5.076413631439209,17.633740258216857,77.11860656738281
173,0.413637638092041,17.51959397792816,11.649499893188477
174,5.1375412940979,17.402356791496278,73.067138671875
175,4.4921674728393555,17.357460999488833,44.5281867980957
176,4.151830673217773,17.2146754860878,25.665454864501953
177,2.984598159790039,17.150280404090882,37.36130905151367
178,4.0043816566467285,16.91527611017227,44.781211853027344
179,2.198077440261841,16.71989862918854,37.68128204345703
180,1.6399292945861816,16.735739254951476,25.427566528320312
181,5.00419807434082,16.507722544670106,74.66814422607422
182,6.337885856628418,16.330424737930297,93.23924255371094
183,-0.3955764174461365,16.19505000114441,49.75170135498047
184,0.3101728856563568,16.076926827430725,31.137357711791992
185,6.037278652191162,15.964970898628234,110.93867492675781
186,6.390345096588135,15.939566826820373,109.56696319580078
187,-0.12198042869567871,15.871986138820649,29.673093795776367
188,-1.6746666431427002,15.655835437774659,39.261940002441406
189,2.005398988723755,15.526091587543487,45.791015625
190,20.17432403564453,15.592433881759643,247.61962890625
191,14.484129905700684,15.497606694698334,140.4122314453125
192,17.588781356811523,15.590940582752228,138.6746826171875
193,21.500715255737305,15.733447515964508,219.03427124023438
194,18.087249755859375,15.731364619731902,173.20730590820312
195,5.571619987487793,15.769539523124696,21.840341567993164
196,5.902035713195801,15.752655339241027,76.34280395507812
197,7.698076248168945,15.636079263687133,107.18389892578125
198,7.945514678955078,15.575130760669708,106.1425552368164
199,9.189220428466797,15.497831284999847,156.5333709716797
200,5.368601322174072,15.459413313865664,59.133975982666016
201,4.969944477081299,15.450769913196563,45.478206634521484
202,3.125247001647949,15.20099697113037,19.219345092773438
203,2.9294891357421875,15.020688736438752,24.581649780273438
204,0.6069005727767944,14.835405790805815,6.257709980010986
205,3.6466307640075684,14.714600205421448,28.922046661376953
206,12.192023277282715,14.661962151527405,136.3595733642578
207,8.120781898498535,14.727398765087127,155.02903747558594
208,4.089561462402344,14.6303187251091,81.87853240966797
209,1.8065376281738281,14.621110534667968,55.079444885253906
210,-1.818939208984375,14.532185828685758,30.379528045654297
211,-3.257906436920166,14.360443186759948,38.72339630126953
212,-1.8134241104125977,14.315478205680847,14.708500862121582
213,-0.8168027400970459,14.231471264362334,26.606882095336914
214,-2.061967372894287,14.196966731548308,24.28382110595703
215,-2.7816648483276367,14.109661829471587,13.872760772705078
216,6.565862655639648,14.180742084980011,133.9862823486328
217,7.562500476837158,14.074087059497835,184.31024169921875
218,1.8747367858886719,14.05557552576065,167.20156860351562
219,5.5376434326171875,13.987212133407592,81.8269271850586
220,9.341594696044922,13.930102634429932,116.21466827392578
221,4.870891571044922,13.909122228622437,16.553300857543945
222,13.009634017944336,14.010450553894042,84.22421264648438
223,12.523380279541016,14.068928456306459,95.09909057617188
224,9.641434669494629,13.933906769752504,36.59083557128906
225,14.235739707946777,13.82207831144333,89.19236755371094
226,14.910959243774414,13.871311676502227,151.43765258789062
227,14.510032653808594,13.806767749786378,148.90133666992188
228,7.461199760437012,13.861715984344482,72.20452117919922
229,19.443923950195312,13.988391256332397,188.76693725585938
230,6.838728904724121,13.934505319595337,54.06568145751953
231,1.553735375404358,13.96182931661606,12.78571891784668
232,-2.975189685821533,13.971081411838531,-5.3237624168396
233,0.6816614866256714,13.816272938251496,25.69074821472168
234,3.185898780822754,13.847902929782869,47.6776008605957
235,5.473083972930908,13.77683174610138,72.75396728515625
236,1.7278473377227783,13.625056755542754,17.009117126464844
237,2.1428627967834473,13.486773884296419,20.967391967773438
238,-0.8869701623916626,13.39048342704773,16.83249282836914
239,2.974595785140991,13.355096304416655,48.9796142578125
240,11.029541969299316,13.237869668006898,169.60464477539062
241,12.498786926269531,13.188639879226685,221.72842407226562
242,17.789443969726562,13.204020917415619,309.0191955566406
243,5.612842559814453,13.206643915176393,65.61772918701172
244,1.7671403884887695,13.238945186138153,29.84426498413086
245,1.0536459684371948,13.110627567768098,26.562820434570312
246,7.652073383331299,13.099960589408875,130.29278564453125
247,6.011796951293945,13.34281610250473,172.92007446289062
248,4.205859184265137,13.246741497516632,99.32778930664062
249,-0.7493467330932617,13.139939045906067,20.533706665039062
250,-1.8602097034454346,13.050432372093201,21.438486099243164
251,-1.5788874626159668,12.960975241661071,23.529752731323242
252,-1.0473170280456543,12.957489705085754,29.379220962524414
253,-1.0532963275909424,12.922983646392822,20.37749481201172
254,-0.24227190017700195,12.78245679140091,17.227354049682617
255,-0.28170573711395264,12.75990879535675,17.1038875579834
256,1.813143253326416,12.838539016246795,29.674367904663086
257,9.002946853637695,12.86457871198654,126.8873519897461
258,7.014034271240234,12.935274767875672,81.2833480834961
259,15.0380859375,12.962009215354918,213.67564392089844
260,20.075946807861328,12.999267363548277,259.26519775390625
261,15.185833930969238,13.126081180572509,209.82257080078125
262,12.99020767211914,13.11986266374588,117.59908294677734
263,10.351555824279785,13.095631206035613,57.14991760253906
264,9.835768699645996,13.154656791687012,47.53841781616211
265,15.329195022583008,13.209840428829192,111.50387573242188
266,6.857163906097412,13.283971536159516,35.2031364440918
267,9.109807968139648,13.278033816814423,49.77324676513672
268,14.733293533325195,13.277972495555877,121.87863159179688
269,5.932791709899902,13.128334820270538,21.484615325927734
270,12.32429313659668,13.008352327346802,90.67105102539062
271,5.9684062004089355,12.978250098228454,20.296276092529297
272,5.267609596252441,12.990101826190948,52.886940002441406
273,1.5145196914672852,13.018452858924867,4.695230484008789
274,3.3605079650878906,12.911182832717897,9.094475746154785
275,14.937026977539062,12.899310958385467,159.6218719482422
276,7.73983097076416,13.004803895950317,106.31013488769531
277,1.498664379119873,12.883880257606506,3.49261474609375
278,3.40824294090271,12.878996837139129,10.270790100097656
279,3.149868965148926,12.832372903823853,8.770702362060547
280,5.552043914794922,12.907015144824982,26.294166564941406
281,3.9436726570129395,12.792317295074463,13.546355247497559
282,4.0505499839782715,12.704858827590941,12.801248550415039
283,7.296990394592285,12.626207160949708,85.13005065917969
284,7.2602128982543945,12.669524705410005,94.00668334960938
285,5.376224517822266,12.661490726470948,20.815872192382812
286,10.135790824890137,12.814641976356507,74.95579528808594
287,12.876852989196777,12.850810790061951,127.8802261352539
288,8.428656578063965,12.950955176353455,55.463768005371094
289,5.787575721740723,12.982352912425995,47.25687026977539
290,8.938356399536133,13.026737236976624,115.17405700683594
291,5.59071683883667,13.217028796672821,58.87622833251953
292,5.417253017425537,13.275025153160096,70.64234924316406
293,3.98626446723938,13.321437573432922,30.28757667541504
294,5.569893836975098,13.465519094467163,44.549461364746094
295,5.609649181365967,13.647414982318878,45.70126724243164
296,11.306631088256836,13.386946761608122,124.83714294433594
297,10.264161109924316,13.350536119937896,110.10160064697266
298,20.056957244873047,13.67002558708191,226.57473754882812
299,13.648710250854492,13.722446167469025,146.13482666015625
300,14.490055084228516,13.769538414478301,143.6057586669922
301,18.322750091552734,13.694829952716827,184.53750610351562
302,14.94038200378418,13.80423836708069,144.4971923828125
303,18.120641708374023,13.902925324440002,183.94969177246094
304,16.390777587890625,14.209301471710205,189.24554443359375
305,9.088075637817383,14.385246217250824,56.50498580932617
306,4.607887268066406,14.297600996494294,26.531707763671875
307,21.435291290283203,14.228601813316345,235.23214721679688
308,17.007843017578125,14.407895064353944,217.26268005371094
309,17.12643051147461,14.335642445087434,158.2087860107422
310,19.95099449157715,14.353974807262421,237.1935272216797
311,23.59035873413086,14.532828640937804,331.8065185546875
312,16.82818603515625,14.885406959056855,194.1285858154297
313,12.253080368041992,14.912072360515594,113.32025146484375
314,10.464357376098633,14.886179614067078,108.14555358886719
315,4.436429023742676,14.826978433132172,13.198375701904297
316,12.725170135498047,15.109467136859895,145.6195526123047
317,10.395098686218262,15.372928738594055,136.68582153320312
318,8.026360511779785,15.416283988952635,118.47643280029297
319,4.109671115875244,15.423323130607606,27.561450958251953
320,8.042268753051758,15.66807825565338,56.94926452636719
321,11.939262390136719,15.78376944065094,142.40724182128906
322,4.775518894195557,15.868925905227663,28.952720642089844
323,11.657782554626465,16.038813424110412,92.22118377685547
324,8.686607360839844,16.289067554473878,46.825592041015625
325,10.428206443786621,16.601479613780974,70.016845703125
326,15.346948623657227,16.860578656196594,130.5900421142578
327,4.244810104370117,17.28172676563263,107.74394226074219
328,10.956260681152344,17.546904981136322,134.15045166015625
329,6.348155498504639,17.885507988929746,117.39496612548828
330,10.012768745422363,18.23930630683899,104.70777893066406
331,8.854349136352539,18.73240246772766,101.43211364746094
332,11.698593139648438,19.125606417655945,222.44589233398438
333,8.385529518127441,19.532103836536407,101.70846557617188
334,4.07949161529541,20.0187065243721,10.250391960144043
335,9.936701774597168,20.307850265502932,58.157745361328125
336,14.352569580078125,20.9878146648407,111.74826049804688
337,16.715362548828125,21.58418583869934,134.41526794433594
338,21.859058380126953,22.257259917259216,275.8606262207031
339,6.90291690826416,22.91014358997345,65.04740905761719
340,12.333416938781738,23.529058384895325,127.38217163085938
341,3.8126399517059326,24.427363085746766,9.943313598632812
342,7.016012191772461,25.035589361190798,26.89110565185547
343,4.975385665893555,25.79514148235321,20.27395248413086
344,17.708663940429688,26.508019757270812,244.5755615234375
345,3.042428493499756,27.74768748283386,10.181256294250488
346,8.235540390014648,28.638020730018617,76.87953186035156
347,7.861453056335449,29.630637860298158,87.35639190673828
348,3.6803431510925293,30.634907174110413,28.207862854003906
349,6.452638626098633,31.72038815021515,24.394145965576172
350,4.604421138763428,33.03012909889222,13.878122329711914
351,8.554720878601074,34.1858451128006,58.90987014770508
352,5.953482627868652,35.421167087554934,40.39108657836914
353,3.816628932952881,36.583688259124756,36.021759033203125
354,4.6902055740356445,37.88736178874969,40.02814483642578
355,4.10767936706543,39.4062933921814,33.83949279785156
356,1.9062473773956299,41.071816086769104,9.551460266113281
357,1.699069619178772,42.66651782989502,5.109518527984619
358,7.756377220153809,44.235510206222536,54.67089080810547
359,7.049318313598633,46.06427998542786,33.59128952026367
360,11.374570846557617,47.868410849571234,117.4665756225586
361,10.345783233642578,49.67617628574371,93.70268249511719
362,7.099764347076416,51.79926061630249,38.250553131103516
363,5.348817825317383,53.83530235290527,47.73351287841797
364,6.761414051055908,55.92940983772278,126.20508575439453
365,5.23940896987915,58.329513454437254,31.880599975585938
366,14.0327730178833,60.93216037750244,156.4532012939453
367,18.889263153076172,63.284654998779295,249.07449340820312
368,22.69407081604004,66.10466175079345,303.636474609375
369,15.543950080871582,68.83725781440735,216.91653442382812
370,2.619945526123047,71.68935685157777,4.813741683959961
371,16.232393264770508,74.59947381019592,212.7565155029297
372,6.32320499420166,77.54362640380859,120.86187744140625
373,16.405948638916016,80.80891652107238,120.77923583984375
374,9.38685131072998,84.17879915237427,130.72727966308594
375,10.767871856689453,87.79410495758057,138.41220092773438
376,19.226398468017578,91.4320436000824,286.3495178222656
377,14.440479278564453,95.29488444328308,235.81454467773438
378,15.651927947998047,99.35595498085021,164.65020751953125
379,11.726607322692871,103.50298867225648,180.9011993408203
380,9.22524642944336,108.03188858032227,105.82005310058594
381,9.669785499572754,112.16481657028199,91.29613494873047
382,4.778465270996094,116.54533824920654,43.299774169921875
383,6.88032865524292,121.46032562255859,37.99964904785156
384,13.398499488830566,126.26077337265015,118.97982025146484
385,11.344244956970215,131.2917260169983,178.1226348876953
386,10.500617027282715,136.64422903060915,127.07586669921875
387,13.28331470489502,142.14846448898317,181.35189819335938
388,6.118654251098633,148.0109107017517,57.191627502441406
389,7.4402079582214355,153.68801441192628,114.79672241210938
390,5.623679161071777,159.93777084350586,126.02436065673828
391,6.98823356628418,166.55741653442382,31.683246612548828
392,8.486788749694824,173.33325443267825,98.74334716796875
393,9.579145431518555,180.1620765686035,99.65711975097656
394,22.250415802001953,187.72455968856812,290.927978515625
395,22.36670684814453,195.6490414619446,279.94256591796875
396,19.352649688720703,203.98799467086792,200.27659606933594
397,15.984951972961426,212.75818538665771,166.7757568359375
398,11.18840217590332,221.71570148468018,187.29495239257812
399,19.769943237304688,229.4663261413574,178.35696411132812
400,18.06293487548828,239.11540184020993,241.22381591796875
401,13.370800018310547,248.8560573577881,150.54774475097656
402,11.652115821838379,258.2513877868652,92.75072479248047
403,22.846691131591797,268.94120388031,263.1197204589844
404,15.801664352416992,280.0544948577881,234.42388916015625
405,20.06800651550293,291.5014554977417,262.306640625
406,15.930135726928711,303.6512788772583,178.23489379882812
407,13.810197830200195,317.22770557403567,200.22015380859375
408,10.814395904541016,330.16589069366455,149.9770965576172
409,9.752008438110352,342.34551830291747,340.1455993652344
410,27.526710510253906,355.8748258590698,457.14532470703125
411,24.092945098876953,369.7189950942993,314.1841735839844
412,24.96426773071289,382.43630008697505,338.7474060058594
413,25.520322799682617,397.02452278137207,337.5249328613281
414,16.438138961791992,412.7665084838867,219.86634826660156
415,16.46196746826172,425.8248867034912,230.62185668945312
416,8.126469612121582,442.00101509094236,67.99447631835938
417,4.000497341156006,458.8716117858886,56.078392028808594
418,17.00621223449707,476.60481986999514,189.86273193359375
419,12.125576972961426,493.72322807312014,110.51016235351562
420,6.09455680847168,511.9695411682129,23.970436096191406
421,4.855834007263184,531.2796592712402,44.579994201660156
422,3.70683217048645,550.8257396697998,11.870258331298828
423,2.1617226600646973,568.2334274291992,3.474673271179199
424,5.786043643951416,588.0336605072022,79.34355926513672
425,7.731108665466309,608.3714256286621,78.06515502929688
426,14.045376777648926,627.2086875915527,191.53173828125
427,8.051652908325195,648.4196220397948,28.679569244384766
428,11.603523254394531,670.4958457946777,89.39213562011719
429,10.50259780883789,693.7612174987794,75.78121948242188
430,11.856325149536133,718.0461624145507,101.90834045410156
431,11.613032341003418,742.138875579834,122.76690673828125
432,15.273384094238281,765.3148254394531,161.63169860839844
433,5.459723949432373,793.0571121215821,28.692655563354492
434,13.92074203491211,816.3110000610351,122.2995834350586
435,12.000845909118652,842.5046684265137,118.50016784667969
436,8.423254013061523,870.4981018066405,79.36905670166016
437,13.451566696166992,897.2205009460449,147.9236297607422
438,22.417648315429688,925.2383270263672,240.70849609375
439,21.938961029052734,953.3847106933594,302.9925537109375
440,14.086464881896973,979.7553596496582,165.9346160888672
441,22.55221176147461,1008.836050415039,334.2125244140625
442,16.17101287841797,1041.726442718506,242.64891052246094
443,29.77597427368164,1068.8865196228028,392.7821350097656
444,28.20252227783203,1097.0057090759278,369.317138671875
445,17.8265323638916,1130.1615844726562,219.15098571777344
446,3.6797447204589844,1161.2275299072267,18.08907127380371
447,2.1345949172973633,1191.5408599853517,13.838837623596191
448,-0.16897612810134888,1221.9918670654297,7.705346584320068
449,3.0057425498962402,1254.5586898803713,125.412841796875
450,8.380935668945312,1286.0009231567383,100.31871032714844
451,7.89390230178833,1315.8000610351564,94.02397918701172
452,11.903301239013672,1351.423138427734,150.57632446289062
453,10.680046081542969,1383.097311401367,137.86378479003906
454,18.274242401123047,1411.1309677124025,271.7579650878906
455,5.360320091247559,1444.014259338379,206.99649047851562
456,7.746921539306641,1478.7750030517577,263.5718994140625
457,6.792180061340332,1519.311605834961,228.5428924560547
458,7.167489051818848,1554.8139892578124,178.5098419189453
459,7.0408477783203125,1589.78876953125,112.00782775878906
460,1.9456992149353027,1623.4658660888672,56.88418960571289
461,10.896085739135742,1661.6296798706055,163.1144561767578
462,10.297250747680664,1702.2999252319337,161.03262329101562
463,6.2023820877075195,1739.44891204834,72.6104965209961
464,19.541446685791016,1776.468325805664,236.8301544189453
465,20.419872283935547,1818.5616256713865,254.90370178222656
466,6.651052951812744,1859.2645935058595,35.902137756347656
467,9.03924560546875,1900.3325759887696,50.003746032714844
468,21.007841110229492,1942.967395019531,306.8410339355469
469,13.434657096862793,1985.0108520507813,200.08128356933594
470,16.421113967895508,2030.4856369018553,226.0029296875
471,16.322492599487305,2075.9766235351562,197.06443786621094
472,10.446727752685547,2115.082450866699,132.89332580566406
473,10.112371444702148,2157.8889892578127,134.73928833007812
474,15.757115364074707,2208.225621032715,214.6981658935547
475,12.786774635314941,2256.721981811523,185.50379943847656
476,12.814603805541992,2305.7149398803713,197.61415100097656
477,15.244820594787598,2355.6721466064455,243.48965454101562
478,21.44656753540039,2403.909182739258,426.75390625
479,8.907567024230957,2449.74951171875,76.3161392211914
480,19.533462524414062,2500.055987548828,245.58758544921875
481,17.260133743286133,2551.077163696289,179.68670654296875
482,10.914335250854492,2581.3068359375,97.32518005371094
483,11.400314331054688,2647.9185180664062,152.30795288085938
484,9.938337326049805,2687.1532348632813,55.75727081298828
485,12.373063087463379,2733.8762847900393,125.22689056396484
486,7.404974937438965,2784.3399536132815,69.11162567138672
487,9.226218223571777,2847.3587005615236,91.72574615478516
488,7.052217960357666,2905.862997436523,74.36979675292969
489,5.443936824798584,2946.247866821289,67.74818420410156
490,11.874324798583984,2992.4890319824217,142.95819091796875
491,14.673120498657227,3049.0454772949215,208.15097045898438
492,17.212385177612305,3107.2001220703123,172.09039306640625
493,7.563421249389648,3172.5505859375003,60.01372528076172
494,16.704845428466797,3233.3919982910156,192.18431091308594
495,15.1736421585083,3320.2278717041013,179.348876953125
496,11.037714004516602,3400.458645629883,60.415016174316406
497,7.217592239379883,3439.464025878906,85.87687683105469
